155.0,152.0,152.0,458.22109113328145
118.0,156.0,173.0,459.53611120346136
167.0,153.0,141.0,459.99056970632563
163.0,160.0,134.0,460.5191512541851
124.0,148.0,181.0,460.77391164892356
128.0,153.0,173.0,461.1809187767313
148.0,155.0,157.0,461.48156873406117
144.0,165.0,145.0,461.826363305247
138.0,160.0,158.0,462.2627600997078
159.0,144.0,165.0,463.1100832617986
170.0,147.0,152.0,464.09288200208374
166.0,159.0,139.0,465.61085548986074
121.0,163.0,170.0,467.7342265011456
121.0,165.0,168.0,468.5442402571234
195.0,162.0,97.0,469.164062955327
192.0,145.0,140.0,472.2556908074269
63.0,162.0,196.0,473.0468706131296
180.0,166.0,123.0,475.84003434058593
142.0,159.0,172.0,476.94429378597243
136.0,163.0,171.0,477.51715855951187
157.0,152.0,172.0,478.3692778760202
142.0,164.0,167.0,478.881590923059
173.0,166.0,140.0,481.9704449088398
151.0,162.0,167.0,482.323020489122
181.0,160.0,143.0,483.2614255956604
192.0,161.0,130.0,485.31689067556675
208.0,154.0,125.0,489.3202515671613
179.0,162.0,150.0,489.699634900696
157.0,168.0,162.0,490.23911775594263
179.0,154.0,164.0,491.25113509728914
165.0,164.0,163.0,491.7810702881415
115.0,180.0,173.0,491.90264772996494
117.0,158.0,204.0,495.51758963797135
157.0,147.0,195.0,495.5389387765103
157.0,169.0,168.0,496.9985007679852
155.0,169.0,171.0,498.32089545166576
138.0,164.0,191.0,500.27260537381017
169.0,162.0,173.0,501.31481423228456
139.0,162.0,194.0,501.4047746550435
176.0,171.0,153.0,501.6499923689325
187.0,174.0,135.0,501.75820169554777
132.0,173.0,188.0,505.8042482028003
194.0,178.0,123.0,505.82995691487076
168.0,174.0,161.0,505.93420320111784
151.0,172.0,180.0,508.11463511876434
156.0,169.0,181.0,508.43292099966345
149.0,173.0,181.0,509.1167865468099
100.0,177.0,201.0,510.3170468260393
182.0,164.0,169.0,510.9064860617841
181.0,171.0,160.0,511.58335136185286
92.0,181.0,200.0,512.005004858351
216.0,178.0,109.0,519.9185445516922
177.0,176.0,167.0,520.8735713623316
206.0,166.0,153.0,522.38582783705
147.0,181.0,185.0,522.6673289184527
170.0,179.0,171.0,522.9336044733595
190.0,181.0,148.0,523.5823568217324
159.0,180.0,180.0,524.4279305079726
174.0,167.0,188.0,525.6230677729051
187.0,180.0,156.0,525.6752558465873
196.0,180.0,146.0,526.1585579699337
205.0,177.0,143.0,528.4618711115779
205.0,166.0,163.0,529.2122942106977
164.0,181.0,180.0,529.2886145573132
163.0,189.0,172.0,532.6336301665292
143.0,186.0,193.0,534.9685117777962
223.0,169.0,141.0,535.0397583065674
156.0,183.0,193.0,538.7903733422211
194.0,176.0,172.0,539.3175230094049
170.0,181.0,187.0,539.9993561917458
190.0,180.0,175.0,543.679233900836
181.0,182.0,182.0,545.098416071011
163.0,186.0,191.0,545.5885977261163
192.0,187.0,164.0,545.825006297806
138.0,181.0,216.0,549.0678037592443
223.0,187.0,126.0,549.2217700841574
181.0,189.0,181.0,553.6795348789316
197.0,189.0,166.0,554.4295509378311
149.0,191.0,203.0,555.2120336806021
175.0,182.0,199.0,556.1711425845016
205.0,187.0,163.0,556.5228228417501
147.0,181.0,219.0,557.1281235889551
191.0,187.0,183.0,560.616036020867
213.0,182.0,168.0,561.1847627035369
190.0,182.0,198.0,566.5712526902507
153.0,189.0,215.0,566.902435251208
135.0,206.0,202.0,567.8848141211165
172.0,196.0,198.0,571.8908467749768
197.0,196.0,176.0,571.9290770197167
212.0,196.0,167.0,578.0760283312654
225.0,198.0,149.0,580.5801348382065
206.0,195.0,180.0,581.4493609722174
223.0,184.0,181.0,583.461555476237
198.0,191.0,199.0,585.5141170373264
213.0,191.0,184.0,585.5658271199105
167.0,195.0,221.0,589.3863433425905
204.0,194.0,194.0,590.0192925871153
182.0,201.0,203.0,590.2915063762988
197.0,201.0,192.0,591.961459168268
197.0,197.0,201.0,594.3792027979697
193.0,202.0,207.0,603.3097741573147
174.0,208.0,216.0,606.4875179053564
208.0,199.0,204.0,608.512068491661
215.0,204.0,191.0,610.1690051483687
193.0,204.0,213.0,611.4171390865241
216.0,205.0,191.0,612.3765787640396
230.0,209.0,176.0,619.015082106244
188.0,214.0,215.0,623.1942445227251
206.0,213.0,215.0,635.0731872193944
227.0,206.0,206.0,635.5908284201992
175.0,228.0,222.0,640.6776853335654
202.0,215.0,229.0,647.3291219986168
230.0,217.0,202.0,649.4939255874531
212.0,216.0,228.0,655.2449446581027
214.0,224.0,229.0,668.3088732016058
235.0,224.0,225.0,681.8669769234685
235.0,226.0,222.0,682.0119577741104
228.0,228.0,231.0,686.4148623691433
