213.0,172.0,174.0,553.2292998415079
242.0,168.0,142.0,555.5062865305846
175.0,182.0,199.0,556.1711425845016
148.0,174.0,229.0,559.6454688293742
181.0,181.0,200.0,560.2237502914572
98.0,185.0,238.0,562.8632021859307
191.0,181.0,198.0,566.082196093796
153.0,189.0,215.0,566.902435251208
202.0,172.0,202.0,567.623651176552
221.0,173.0,185.0,571.1813792209529
181.0,196.0,193.0,573.7603314701619
212.0,196.0,167.0,578.0760283312654
199.0,194.0,186.0,579.089079597755
225.0,198.0,149.0,580.5801348382065
186.0,192.0,204.0,582.05085956899
241.0,154.0,209.0,590.4883539018784
198.0,206.0,182.0,591.3931512750211
203.0,189.0,204.0,591.4609609766101
211.0,214.0,154.0,593.1739162521183
197.0,197.0,201.0,594.3792027979697
192.0,193.0,212.0,595.2734140712148
116.0,206.0,237.0,596.0423020065355
196.0,204.0,194.0,596.9552563844295
234.0,191.0,175.0,598.5148220282435
186.0,190.0,225.0,599.5383314997465
150.0,200.0,235.0,600.7261231210109
203.0,230.0,144.0,603.5414025643767
231.0,212.0,147.0,604.6207069053705
184.0,195.0,226.0,605.5179988035038
183.0,198.0,223.0,605.7905701178832
251.0,230.0,5.0,607.0831099147381
158.0,205.0,232.0,608.5915990013335
200.0,203.0,207.0,610.0022380850336
193.0,204.0,213.0,611.4171390865241
216.0,205.0,191.0,612.3765787640396
209.0,197.0,211.0,612.8981964557818
149.0,208.0,237.0,613.0745232789811
230.0,209.0,176.0,619.015082106244
205.0,238.0,151.0,621.8014497962754
243.0,227.0,121.0,623.8239028113222
102.0,223.0,248.0,627.5473463213751
220.0,200.0,220.0,633.885587073882
209.0,207.0,223.0,636.6175724826876
203.0,214.0,223.0,641.2618024011332
203.0,218.0,217.0,641.3000315521199
225.0,230.0,179.0,645.7667045603621
236.0,211.0,201.0,646.1975105617863
202.0,215.0,229.0,647.3291219986168
213.0,216.0,219.0,648.0581299881593
230.0,217.0,202.0,649.4939255874531
188.0,211.0,247.0,649.720567941519
205.0,215.0,236.0,656.008153353009
158.0,236.0,241.0,660.6878399630192
217.0,216.0,232.0,662.7286530535141
191.0,231.0,241.0,672.5803361634579
239.0,214.0,226.0,673.2579531534515
214.0,226.0,234.0,675.4295739564562
195.0,233.0,244.0,680.7266496064151
230.0,225.0,228.0,681.5133321329819
235.0,226.0,222.0,682.0119577741104
233.0,239.0,204.0,683.7504241886253
224.0,224.0,238.0,684.05919654296
234.0,224.0,235.0,689.5367500630405
216.0,236.0,239.0,694.8531853699384
220.0,234.0,241.0,696.9076814085564
230.0,231.0,243.0,702.423016244485
209.0,250.0,236.0,706.6313585973418
225.0,239.0,245.0,710.9456153382972
231.0,235.0,247.0,712.0113209028
235.0,239.0,249.0,722.2082320693596
248.0,250.0,228.0,730.3206059669958
239.0,242.0,251.0,731.1020015830554
243.0,248.0,242.0,734.7158770040804
237.0,248.0,251.0,737.5285984921195
241.0,248.0,250.0,739.8336449943494
246.0,247.0,248.0,740.8542683112516
245.0,247.0,252.0,743.4279935815068
251.0,252.0,250.0,753.3388791220556
252.0,252.0,252.0,755.8359196942151
253.0,252.0,253.0,757.503112101693
